date_time,Month,Day,Year,Average_Rate_kW,Day,Week,Use_kWh
3/12/2011 0:45,3,12,2011,96.77,7,0,24.1925
3/12/2011 1:00,3,12,2011,96.77,7,1,24.1925
3/12/2011 1:15,3,12,2011,89.86,7,1,22.465
3/12/2011 1:30,3,12,2011,96.77,7,1,24.1925
3/12/2011 1:45,3,12,2011,89.86,7,1,22.465
3/12/2011 2:00,3,12,2011,89.86,7,2,22.465
3/12/2011 2:15,3,12,2011,96.77,7,2,24.1925
3/12/2011 2:30,3,12,2011,89.86,7,2,22.465
3/12/2011 2:45,3,12,2011,96.77,7,2,24.1925
3/12/2011 3:00,3,12,2011,89.86,7,3,22.465
3/12/2011 3:15,3,12,2011,96.77,7,3,24.1925
3/12/2011 3:30,3,12,2011,89.86,7,3,22.465
3/12/2011 3:45,3,12,2011,96.77,7,3,24.1925
3/12/2011 4:00,3,12,2011,96.77,7,4,24.1925
3/12/2011 4:15,3,12,2011,96.77,7,4,24.1925
3/12/2011 4:30,3,12,2011,89.86,7,4,22.465
3/12/2011 4:45,3,12,2011,96.77,7,4,24.1925
3/12/2011 5:00,3,12,2011,89.86,7,5,22.465
3/12/2011 5:15,3,12,2011,89.86,7,5,22.465
3/12/2011 5:30,3,12,2011,96.77,7,5,24.1925
3/12/2011 5:45,3,12,2011,89.86,7,5,22.465
3/12/2011 6:00,3,12,2011,89.86,7,6,22.465
3/12/2011 6:15,3,12,2011,96.77,7,6,24.1925
3/12/2011 6:30,3,12,2011,89.86,7,6,22.465
3/12/2011 6:45,3,12,2011,89.86,7,6,22.465
3/12/2011 7:00,3,12,2011,96.77,7,7,24.1925
3/12/2011 7:15,3,12,2011,89.86,7,7,22.465
3/12/2011 7:30,3,12,2011,89.86,7,7,22.465
3/12/2011 7:45,3,12,2011,89.86,7,7,22.465
3/12/2011 8:00,3,12,2011,89.86,7,8,22.465
3/12/2011 8:15,3,12,2011,179.71,7,8,44.9275
3/12/2011 8:30,3,12,2011,172.8,7,8,43.2
3/12/2011 8:45,3,12,2011,158.98,7,8,39.745
3/12/2011 9:00,3,12,2011,165.89,7,9,41.4725
3/12/2011 9:15,3,12,2011,158.98,7,9,39.745
3/12/2011 9:30,3,12,2011,158.98,7,9,39.745
3/12/2011 9:45,3,12,2011,158.98,7,9,39.745
3/12/2011 10:00,3,12,2011,158.98,7,10,39.745
3/12/2011 10:15,3,12,2011,152.06,7,10,38.015
3/12/2011 10:30,3,12,2011,158.98,7,10,39.745
3/12/2011 10:45,3,12,2011,158.98,7,10,39.745
3/12/2011 11:00,3,12,2011,158.98,7,11,39.745
3/12/2011 11:15,3,12,2011,165.89,7,11,41.4725
3/12/2011 11:30,3,12,2011,158.98,7,11,39.745
3/12/2011 11:45,3,12,2011,158.98,7,11,39.745
3/12/2011 12:00,3,12,2011,165.89,7,12,41.4725
3/12/2011 12:15,3,12,2011,158.98,7,12,39.745
3/12/2011 12:30,3,12,2011,158.98,7,12,39.745
3/12/2011 12:45,3,12,2011,158.98,7,12,39.745
3/12/2011 13:00,3,12,2011,165.89,7,13,41.4725
3/12/2011 13:15,3,12,2011,158.98,7,13,39.745
3/12/2011 13:30,3,12,2011,152.06,7,13,38.015
3/12/2011 13:45,3,12,2011,158.98,7,13,39.745
3/12/2011 14:00,3,12,2011,158.98,7,14,39.745
3/12/2011 14:15,3,12,2011,158.98,7,14,39.745
3/12/2011 14:30,3,12,2011,152.06,7,14,38.015
3/12/2011 14:45,3,12,2011,158.98,7,14,39.745
3/12/2011 15:00,3,12,2011,158.98,7,15,39.745
3/12/2011 15:15,3,12,2011,158.98,7,15,39.745
3/12/2011 15:30,3,12,2011,158.98,7,15,39.745
3/12/2011 15:45,3,12,2011,152.06,7,15,38.015
3/12/2011 16:00,3,12,2011,158.98,7,16,39.745
3/12/2011 16:15,3,12,2011,158.98,7,16,39.745
3/12/2011 16:30,3,12,2011,158.98,7,16,39.745
3/12/2011 16:45,3,12,2011,152.06,7,16,38.015
3/12/2011 17:00,3,12,2011,158.98,7,17,39.745
3/12/2011 17:15,3,12,2011,158.98,7,17,39.745
3/12/2011 17:30,3,12,2011,165.89,7,17,41.4725
3/12/2011 17:45,3,12,2011,158.98,7,17,39.745
3/12/2011 18:00,3,12,2011,158.98,7,18,39.745
3/12/2011 18:15,3,12,2011,165.89,7,18,41.4725
3/12/2011 18:30,3,12,2011,158.98,7,18,39.745
3/12/2011 18:45,3,12,2011,165.89,7,18,41.4725
3/12/2011 19:00,3,12,2011,158.98,7,19,39.745
3/12/2011 19:15,3,12,2011,158.98,7,19,39.745
3/12/2011 19:30,3,12,2011,158.98,7,19,39.745
3/12/2011 19:45,3,12,2011,158.98,7,19,39.745
3/12/2011 20:00,3,12,2011,165.89,7,20,41.4725
3/12/2011 20:15,3,12,2011,103.68,7,20,25.92
3/12/2011 20:30,3,12,2011,103.68,7,20,25.92
3/12/2011 20:45,3,12,2011,103.68,7,20,25.92
3/12/2011 21:00,3,12,2011,103.68,7,21,25.92
3/12/2011 21:15,3,12,2011,96.77,7,21,24.1925
3/12/2011 21:30,3,12,2011,103.68,7,21,25.92
3/12/2011 21:45,3,12,2011,96.77,7,21,24.1925
3/12/2011 22:00,3,12,2011,103.68,7,22,25.92
3/12/2011 22:15,3,12,2011,96.77,7,22,24.1925
3/12/2011 22:30,3,12,2011,103.68,7,22,25.92
3/12/2011 22:45,3,12,2011,96.77,7,22,24.1925
3/12/2011 23:00,3,12,2011,96.77,7,23,24.1925
3/12/2011 23:15,3,12,2011,103.68,7,23,25.92
3/12/2011 23:30,3,12,2011,96.77,7,23,24.1925
3/12/2011 23:45,3,12,2011,96.77,7,23,24.1925
3/13/2011 0:00,3,13,2011,96.77,1,0,24.1925
3/13/2011 0:15,3,13,2011,96.77,1,0,24.1925
3/13/2011 0:30,3,13,2011,96.77,1,0,24.1925
3/13/2011 0:45,3,13,2011,96.77,1,0,24.1925
3/13/2011 1:00,3,13,2011,103.68,1,1,25.92
3/13/2011 1:15,3,13,2011,96.77,1,1,24.1925
3/13/2011 1:30,3,13,2011,96.77,1,1,24.1925
3/13/2011 1:45,3,13,2011,96.77,1,1,24.1925
3/13/2011 3:00,3,13,2011,96.77,1,3,24.1925
3/13/2011 3:15,3,13,2011,96.77,1,3,24.1925
3/13/2011 3:30,3,13,2011,96.77,1,3,24.1925
3/13/2011 3:45,3,13,2011,96.77,1,3,24.1925
3/13/2011 4:00,3,13,2011,96.77,1,4,24.1925
3/13/2011 4:15,3,13,2011,89.86,1,4,22.465
3/13/2011 4:30,3,13,2011,96.77,1,4,24.1925
3/13/2011 4:45,3,13,2011,103.68,1,4,25.92
3/13/2011 5:00,3,13,2011,96.77,1,5,24.1925
3/13/2011 5:15,3,13,2011,96.77,1,5,24.1925
3/13/2011 5:30,3,13,2011,96.77,1,5,24.1925
3/13/2011 5:45,3,13,2011,89.86,1,5,22.465
3/13/2011 6:00,3,13,2011,96.77,1,6,24.1925
3/13/2011 6:15,3,13,2011,96.77,1,6,24.1925
3/13/2011 6:30,3,13,2011,96.77,1,6,24.1925
3/13/2011 6:45,3,13,2011,96.77,1,6,24.1925
3/13/2011 7:00,3,13,2011,89.86,1,7,22.465
3/13/2011 7:15,3,13,2011,96.77,1,7,24.1925
3/13/2011 7:30,3,13,2011,96.77,1,7,24.1925
3/13/2011 7:45,3,13,2011,96.77,1,7,24.1925
3/13/2011 8:00,3,13,2011,89.86,1,8,22.465
3/13/2011 8:15,3,13,2011,96.77,1,8,24.1925
3/13/2011 8:30,3,13,2011,96.77,1,8,24.1925
3/13/2011 8:45,3,13,2011,96.77,1,8,24.1925
3/13/2011 9:00,3,13,2011,89.86,1,9,22.465
3/13/2011 9:15,3,13,2011,96.77,1,9,24.1925
3/13/2011 9:30,3,13,2011,89.86,1,9,22.465
3/13/2011 9:45,3,13,2011,96.77,1,9,24.1925
3/13/2011 10:00,3,13,2011,96.77,1,10,24.1925
3/13/2011 10:15,3,13,2011,186.62,1,10,46.655
3/13/2011 10:30,3,13,2011,172.8,1,10,43.2
3/13/2011 10:45,3,13,2011,172.8,1,10,43.2
3/13/2011 11:00,3,13,2011,172.8,1,11,43.2
3/13/2011 11:15,3,13,2011,165.89,1,11,41.4725
3/13/2011 11:30,3,13,2011,172.8,1,11,43.2
3/13/2011 11:45,3,13,2011,158.98,1,11,39.745
3/13/2011 12:00,3,13,2011,165.89,1,12,41.4725
3/13/2011 12:15,3,13,2011,158.98,1,12,39.745
3/13/2011 12:30,3,13,2011,158.98,1,12,39.745
3/13/2011 12:45,3,13,2011,165.89,1,12,41.4725
3/13/2011 13:00,3,13,2011,165.89,1,13,41.4725
3/13/2011 13:15,3,13,2011,158.98,1,13,39.745
3/13/2011 13:30,3,13,2011,158.98,1,13,39.745
3/13/2011 13:45,3,13,2011,165.89,1,13,41.4725
3/13/2011 14:00,3,13,2011,158.98,1,14,39.745
3/13/2011 14:15,3,13,2011,165.89,1,14,41.4725
3/13/2011 14:30,3,13,2011,158.98,1,14,39.745
3/13/2011 14:45,3,13,2011,165.89,1,14,41.4725
3/13/2011 15:00,3,13,2011,158.98,1,15,39.745
3/13/2011 15:15,3,13,2011,158.98,1,15,39.745
3/13/2011 15:30,3,13,2011,165.89,1,15,41.4725
3/13/2011 15:45,3,13,2011,158.98,1,15,39.745
3/13/2011 16:00,3,13,2011,165.89,1,16,41.4725
3/13/2011 16:15,3,13,2011,158.98,1,16,39.745
3/13/2011 16:30,3,13,2011,165.89,1,16,41.4725
3/13/2011 16:45,3,13,2011,165.89,1,16,41.4725
3/13/2011 17:00,3,13,2011,158.98,1,17,39.745
3/13/2011 17:15,3,13,2011,110.59,1,17,27.6475
3/13/2011 17:30,3,13,2011,110.59,1,17,27.6475
3/13/2011 17:45,3,13,2011,103.68,1,17,25.92
3/13/2011 18:00,3,13,2011,103.68,1,18,25.92
3/13/2011 18:15,3,13,2011,96.77,1,18,24.1925
3/13/2011 18:30,3,13,2011,103.68,1,18,25.92
3/13/2011 18:45,3,13,2011,110.59,1,18,27.6475
3/13/2011 19:00,3,13,2011,103.68,1,19,25.92
3/13/2011 19:15,3,13,2011,103.68,1,19,25.92
3/13/2011 19:30,3,13,2011,96.77,1,19,24.1925
3/13/2011 19:45,3,13,2011,103.68,1,19,25.92
3/13/2011 20:00,3,13,2011,110.59,1,20,27.6475
3/13/2011 20:15,3,13,2011,96.77,1,20,24.1925
3/13/2011 20:30,3,13,2011,103.68,1,20,25.92
3/13/2011 20:45,3,13,2011,96.77,1,20,24.1925
3/13/2011 21:00,3,13,2011,96.77,1,21,24.1925
3/13/2011 21:15,3,13,2011,103.68,1,21,25.92
3/13/2011 21:30,3,13,2011,96.77,1,21,24.1925
3/13/2011 21:45,3,13,2011,96.77,1,21,24.1925
3/13/2011 22:00,3,13,2011,103.68,1,22,25.92
3/13/2011 22:15,3,13,2011,96.77,1,22,24.1925
3/13/2011 22:30,3,13,2011,96.77,1,22,24.1925
3/13/2011 22:45,3,13,2011,96.77,1,22,24.1925
3/13/2011 23:00,3,13,2011,96.77,1,23,24.1925
3/13/2011 23:15,3,13,2011,103.68,1,23,25.92
3/13/2011 23:30,3,13,2011,96.77,1,23,24.1925
3/13/2011 23:45,3,13,2011,96.77,1,23,24.1925
3/14/2011 0:00,3,14,2011,96.77,2,0,24.1925
3/14/2011 0:15,3,14,2011,96.77,2,0,24.1925
3/14/2011 0:30,3,14,2011,96.77,2,0,24.1925
3/14/2011 0:45,3,14,2011,96.77,2,0,24.1925
3/14/2011 1:00,3,14,2011,96.77,2,1,24.1925
3/14/2011 1:15,3,14,2011,96.77,2,1,24.1925
3/14/2011 1:30,3,14,2011,96.77,2,1,24.1925
3/14/2011 1:45,3,14,2011,96.77,2,1,24.1925
3/14/2011 2:00,3,14,2011,96.77,2,2,24.1925
3/14/2011 2:15,3,14,2011,89.86,2,2,22.465
3/14/2011 2:30,3,14,2011,96.77,2,2,24.1925
3/14/2011 2:45,3,14,2011,96.77,2,2,24.1925
3/14/2011 3:00,3,14,2011,96.77,2,3,24.1925
3/14/2011 3:15,3,14,2011,103.68,2,3,25.92
3/14/2011 3:30,3,14,2011,96.77,2,3,24.1925
3/14/2011 3:45,3,14,2011,96.77,2,3,24.1925
3/14/2011 4:00,3,14,2011,96.77,2,4,24.1925
3/14/2011 4:15,3,14,2011,96.77,2,4,24.1925
3/14/2011 4:30,3,14,2011,89.86,2,4,22.465
3/14/2011 4:45,3,14,2011,96.77,2,4,24.1925
3/14/2011 5:00,3,14,2011,96.77,2,5,24.1925
3/14/2011 5:15,3,14,2011,96.77,2,5,24.1925
3/14/2011 5:30,3,14,2011,89.86,2,5,22.465
3/14/2011 5:45,3,14,2011,96.77,2,5,24.1925
3/14/2011 6:00,3,14,2011,96.77,2,6,24.1925
3/14/2011 6:15,3,14,2011,96.77,2,6,24.1925
3/14/2011 6:30,3,14,2011,96.77,2,6,24.1925
3/14/2011 6:45,3,14,2011,89.86,2,6,22.465
3/14/2011 7:00,3,14,2011,96.77,2,7,24.1925
3/14/2011 7:15,3,14,2011,179.71,2,7,44.9275
3/14/2011 7:30,3,14,2011,179.71,2,7,44.9275
3/14/2011 7:45,3,14,2011,172.8,2,7,43.2
3/14/2011 8:00,3,14,2011,172.8,2,8,43.2
3/14/2011 8:15,3,14,2011,172.8,2,8,43.2
3/14/2011 8:30,3,14,2011,172.8,2,8,43.2
3/14/2011 8:45,3,14,2011,172.8,2,8,43.2
3/14/2011 9:00,3,14,2011,186.62,2,9,46.655
3/14/2011 9:15,3,14,2011,179.71,2,9,44.9275
3/14/2011 9:30,3,14,2011,193.54,2,9,48.385
3/14/2011 9:45,3,14,2011,186.62,2,9,46.655
3/14/2011 10:00,3,14,2011,200.45,2,10,50.1125
3/14/2011 10:15,3,14,2011,200.45,2,10,50.1125
3/14/2011 10:30,3,14,2011,200.45,2,10,50.1125
3/14/2011 10:45,3,14,2011,200.45,2,10,50.1125
3/14/2011 11:00,3,14,2011,207.36,2,11,51.84
3/14/2011 11:15,3,14,2011,207.36,2,11,51.84
3/14/2011 11:30,3,14,2011,207.36,2,11,51.84
3/14/2011 11:45,3,14,2011,207.36,2,11,51.84
3/14/2011 12:00,3,14,2011,214.27,2,12,53.5675
3/14/2011 12:15,3,14,2011,207.36,2,12,51.84
3/14/2011 12:30,3,14,2011,214.27,2,12,53.5675
3/14/2011 12:45,3,14,2011,207.36,2,12,51.84
3/14/2011 13:00,3,14,2011,207.36,2,13,51.84
3/14/2011 13:15,3,14,2011,214.27,2,13,53.5675
3/14/2011 13:30,3,14,2011,207.36,2,13,51.84
3/14/2011 13:45,3,14,2011,214.27,2,13,53.5675
3/14/2011 14:00,3,14,2011,207.36,2,14,51.84
3/14/2011 14:15,3,14,2011,214.27,2,14,53.5675
3/14/2011 14:30,3,14,2011,214.27,2,14,53.5675
3/14/2011 14:45,3,14,2011,207.36,2,14,51.84
3/14/2011 15:00,3,14,2011,214.27,2,15,53.5675
3/14/2011 15:15,3,14,2011,207.36,2,15,51.84
3/14/2011 15:30,3,14,2011,214.27,2,15,53.5675
3/14/2011 15:45,3,14,2011,207.36,2,15,51.84
3/14/2011 16:00,3,14,2011,214.27,2,16,53.5675
3/14/2011 16:15,3,14,2011,207.36,2,16,51.84
3/14/2011 16:30,3,14,2011,207.36,2,16,51.84
3/14/2011 16:45,3,14,2011,207.36,2,16,51.84
3/14/2011 17:00,3,14,2011,200.45,2,17,50.1125
3/14/2011 17:15,3,14,2011,200.45,2,17,50.1125
3/14/2011 17:30,3,14,2011,200.45,2,17,50.1125
3/14/2011 17:45,3,14,2011,193.54,2,17,48.385
3/14/2011 18:00,3,14,2011,193.54,2,18,48.385
3/14/2011 18:15,3,14,2011,186.62,2,18,46.655
3/14/2011 18:30,3,14,2011,186.62,2,18,46.655
3/14/2011 18:45,3,14,2011,186.62,2,18,46.655
3/14/2011 19:00,3,14,2011,186.62,2,19,46.655
3/14/2011 19:15,3,14,2011,179.71,2,19,44.9275
3/14/2011 19:30,3,14,2011,179.71,2,19,44.9275
3/14/2011 19:45,3,14,2011,186.62,2,19,46.655
3/14/2011 20:00,3,14,2011,179.71,2,20,44.9275
3/14/2011 20:15,3,14,2011,172.8,2,20,43.2
3/14/2011 20:30,3,14,2011,179.71,2,20,44.9275
3/14/2011 20:45,3,14,2011,172.8,2,20,43.2
3/14/2011 21:00,3,14,2011,179.71,2,21,44.9275
3/14/2011 21:15,3,14,2011,165.89,2,21,41.4725
3/14/2011 21:30,3,14,2011,165.89,2,21,41.4725
3/14/2011 21:45,3,14,2011,172.8,2,21,43.2
3/14/2011 22:00,3,14,2011,165.89,2,22,41.4725
3/14/2011 22:15,3,14,2011,110.59,2,22,27.6475
3/14/2011 22:30,3,14,2011,103.68,2,22,25.92
3/14/2011 22:45,3,14,2011,110.59,2,22,27.6475
3/14/2011 23:00,3,14,2011,96.77,2,23,24.1925
3/14/2011 23:15,3,14,2011,103.68,2,23,25.92
3/14/2011 23:30,3,14,2011,103.68,2,23,25.92
3/14/2011 23:45,3,14,2011,96.77,2,23,24.1925
3/15/2011 0:00,3,15,2011,96.77,3,0,24.1925
3/15/2011 0:15,3,15,2011,96.77,3,0,24.1925
3/15/2011 0:30,3,15,2011,103.68,3,0,25.92
3/15/2011 0:45,3,15,2011,96.77,3,0,24.1925
3/15/2011 1:00,3,15,2011,96.77,3,1,24.1925
3/15/2011 1:15,3,15,2011,96.77,3,1,24.1925
3/15/2011 1:30,3,15,2011,96.77,3,1,24.1925
3/15/2011 1:45,3,15,2011,89.86,3,1,22.465
3/15/2011 2:00,3,15,2011,96.77,3,2,24.1925
3/15/2011 2:15,3,15,2011,96.77,3,2,24.1925
3/15/2011 2:30,3,15,2011,96.77,3,2,24.1925
3/15/2011 2:45,3,15,2011,96.77,3,2,24.1925
3/15/2011 3:00,3,15,2011,89.86,3,3,22.465
3/15/2011 3:15,3,15,2011,96.77,3,3,24.1925
3/15/2011 3:30,3,15,2011,96.77,3,3,24.1925
3/15/2011 3:45,3,15,2011,96.77,3,3,24.1925
3/15/2011 4:00,3,15,2011,103.68,3,4,25.92
3/15/2011 4:15,3,15,2011,89.86,3,4,22.465
3/15/2011 4:30,3,15,2011,96.77,3,4,24.1925
3/15/2011 4:45,3,15,2011,96.77,3,4,24.1925
3/15/2011 5:00,3,15,2011,89.86,3,5,22.465
3/15/2011 5:15,3,15,2011,96.77,3,5,24.1925
3/15/2011 5:30,3,15,2011,89.86,3,5,22.465
3/15/2011 5:45,3,15,2011,96.77,3,5,24.1925
3/15/2011 6:00,3,15,2011,89.86,3,6,22.465
3/15/2011 6:15,3,15,2011,89.86,3,6,22.465
3/15/2011 6:30,3,15,2011,96.77,3,6,24.1925
3/15/2011 6:45,3,15,2011,89.86,3,6,22.465
3/15/2011 7:00,3,15,2011,96.77,3,7,24.1925
3/15/2011 7:15,3,15,2011,172.8,3,7,43.2
3/15/2011 7:30,3,15,2011,172.8,3,7,43.2
3/15/2011 7:45,3,15,2011,165.89,3,7,41.4725
3/15/2011 8:00,3,15,2011,172.8,3,8,43.2
3/15/2011 8:15,3,15,2011,179.71,3,8,44.9275
3/15/2011 8:30,3,15,2011,172.8,3,8,43.2
3/15/2011 8:45,3,15,2011,179.71,3,8,44.9275
3/15/2011 9:00,3,15,2011,186.62,3,9,46.655
3/15/2011 9:15,3,15,2011,186.62,3,9,46.655
3/15/2011 9:30,3,15,2011,200.45,3,9,50.1125
3/15/2011 9:45,3,15,2011,193.54,3,9,48.385
3/15/2011 10:00,3,15,2011,200.45,3,10,50.1125
3/15/2011 10:15,3,15,2011,207.36,3,10,51.84
3/15/2011 10:30,3,15,2011,207.36,3,10,51.84
3/15/2011 10:45,3,15,2011,207.36,3,10,51.84
3/15/2011 11:00,3,15,2011,207.36,3,11,51.84
3/15/2011 11:15,3,15,2011,207.36,3,11,51.84
3/15/2011 11:30,3,15,2011,214.27,3,11,53.5675
3/15/2011 11:45,3,15,2011,207.36,3,11,51.84
3/15/2011 12:00,3,15,2011,214.27,3,12,53.5675
3/15/2011 12:15,3,15,2011,214.27,3,12,53.5675
3/15/2011 12:30,3,15,2011,214.27,3,12,53.5675
3/15/2011 12:45,3,15,2011,207.36,3,12,51.84
3/15/2011 13:00,3,15,2011,214.27,3,13,53.5675
3/15/2011 13:15,3,15,2011,214.27,3,13,53.5675
3/15/2011 13:30,3,15,2011,214.27,3,13,53.5675
3/15/2011 13:45,3,15,2011,214.27,3,13,53.5675
3/15/2011 14:00,3,15,2011,214.27,3,14,53.5675
3/15/2011 14:15,3,15,2011,214.27,3,14,53.5675
3/15/2011 14:30,3,15,2011,214.27,3,14,53.5675
3/15/2011 14:45,3,15,2011,214.27,3,14,53.5675
3/15/2011 15:00,3,15,2011,214.27,3,15,53.5675
3/15/2011 15:15,3,15,2011,214.27,3,15,53.5675
3/15/2011 15:30,3,15,2011,214.27,3,15,53.5675
3/15/2011 15:45,3,15,2011,207.36,3,15,51.84
3/15/2011 16:00,3,15,2011,207.36,3,16,51.84
3/15/2011 16:15,3,15,2011,214.27,3,16,53.5675
3/15/2011 16:30,3,15,2011,207.36,3,16,51.84
3/15/2011 16:45,3,15,2011,207.36,3,16,51.84
3/15/2011 17:00,3,15,2011,200.45,3,17,50.1125
3/15/2011 17:15,3,15,2011,207.36,3,17,51.84
3/15/2011 17:30,3,15,2011,200.45,3,17,50.1125
3/15/2011 17:45,3,15,2011,193.54,3,17,48.385
3/15/2011 18:00,3,15,2011,193.54,3,18,48.385
3/15/2011 18:15,3,15,2011,193.54,3,18,48.385
3/15/2011 18:30,3,15,2011,193.54,3,18,48.385
3/15/2011 18:45,3,15,2011,179.71,3,18,44.9275
3/15/2011 19:00,3,15,2011,186.62,3,19,46.655
3/15/2011 19:15,3,15,2011,186.62,3,19,46.655
3/15/2011 19:30,3,15,2011,186.62,3,19,46.655
3/15/2011 19:45,3,15,2011,179.71,3,19,44.9275
3/15/2011 20:00,3,15,2011,186.62,3,20,46.655
3/15/2011 20:15,3,15,2011,179.71,3,20,44.9275
3/15/2011 20:30,3,15,2011,179.71,3,20,44.9275
3/15/2011 20:45,3,15,2011,172.8,3,20,43.2
3/15/2011 21:00,3,15,2011,172.8,3,21,43.2
3/15/2011 21:15,3,15,2011,179.71,3,21,44.9275
3/15/2011 21:30,3,15,2011,165.89,3,21,41.4725
3/15/2011 21:45,3,15,2011,172.8,3,21,43.2
3/15/2011 22:00,3,15,2011,172.8,3,22,43.2
3/15/2011 22:15,3,15,2011,110.59,3,22,27.6475
3/15/2011 22:30,3,15,2011,103.68,3,22,25.92
3/15/2011 22:45,3,15,2011,103.68,3,22,25.92
3/15/2011 23:00,3,15,2011,103.68,3,23,25.92
3/15/2011 23:15,3,15,2011,103.68,3,23,25.92
3/15/2011 23:30,3,15,2011,96.77,3,23,24.1925
3/15/2011 23:45,3,15,2011,96.77,3,23,24.1925
3/16/2011 0:00,3,16,2011,103.68,4,0,25.92
3/16/2011 0:15,3,16,2011,96.77,4,0,24.1925
3/16/2011 0:30,3,16,2011,96.77,4,0,24.1925
3/16/2011 0:45,3,16,2011,96.77,4,0,24.1925
3/16/2011 1:00,3,16,2011,96.77,4,1,24.1925
3/16/2011 1:15,3,16,2011,96.77,4,1,24.1925
3/16/2011 1:30,3,16,2011,96.77,4,1,24.1925
3/16/2011 1:45,3,16,2011,96.77,4,1,24.1925
3/16/2011 2:00,3,16,2011,96.77,4,2,24.1925
3/16/2011 2:15,3,16,2011,96.77,4,2,24.1925
3/16/2011 2:30,3,16,2011,89.86,4,2,22.465
3/16/2011 2:45,3,16,2011,96.77,4,2,24.1925
3/16/2011 3:00,3,16,2011,96.77,4,3,24.1925
3/16/2011 3:15,3,16,2011,103.68,4,3,25.92
3/16/2011 3:30,3,16,2011,96.77,4,3,24.1925
3/16/2011 3:45,3,16,2011,96.77,4,3,24.1925
3/16/2011 4:00,3,16,2011,89.86,4,4,22.465
3/16/2011 4:15,3,16,2011,96.77,4,4,24.1925
3/16/2011 4:30,3,16,2011,96.77,4,4,24.1925
3/16/2011 4:45,3,16,2011,89.86,4,4,22.465
3/16/2011 5:00,3,16,2011,96.77,4,5,24.1925
3/16/2011 5:15,3,16,2011,96.77,4,5,24.1925
3/16/2011 5:30,3,16,2011,89.86,4,5,22.465
3/16/2011 5:45,3,16,2011,96.77,4,5,24.1925
3/16/2011 6:00,3,16,2011,96.77,4,6,24.1925
3/16/2011 6:15,3,16,2011,89.86,4,6,22.465
3/16/2011 6:30,3,16,2011,96.77,4,6,24.1925
3/16/2011 6:45,3,16,2011,96.77,4,6,24.1925
3/16/2011 7:00,3,16,2011,89.86,4,7,22.465
3/16/2011 7:15,3,16,2011,172.8,4,7,43.2
3/16/2011 7:30,3,16,2011,165.89,4,7,41.4725
3/16/2011 7:45,3,16,2011,165.89,4,7,41.4725
3/16/2011 8:00,3,16,2011,165.89,4,8,41.4725
3/16/2011 8:15,3,16,2011,172.8,4,8,43.2
3/16/2011 8:30,3,16,2011,172.8,4,8,43.2
3/16/2011 8:45,3,16,2011,179.71,4,8,44.9275
3/16/2011 9:00,3,16,2011,179.71,4,9,44.9275
3/16/2011 9:15,3,16,2011,186.62,4,9,46.655
3/16/2011 9:30,3,16,2011,186.62,4,9,46.655
3/16/2011 9:45,3,16,2011,193.54,4,9,48.385
3/16/2011 10:00,3,16,2011,193.54,4,10,48.385
3/16/2011 10:15,3,16,2011,200.45,4,10,50.1125
3/16/2011 10:30,3,16,2011,200.45,4,10,50.1125
3/16/2011 10:45,3,16,2011,200.45,4,10,50.1125
3/16/2011 11:00,3,16,2011,200.45,4,11,50.1125
3/16/2011 11:15,3,16,2011,207.36,4,11,51.84
3/16/2011 11:30,3,16,2011,207.36,4,11,51.84
3/16/2011 11:45,3,16,2011,207.36,4,11,51.84
3/16/2011 12:00,3,16,2011,207.36,4,12,51.84
3/16/2011 12:15,3,16,2011,200.45,4,12,50.1125
3/16/2011 12:30,3,16,2011,207.36,4,12,51.84
3/16/2011 12:45,3,16,2011,200.45,4,12,50.1125
3/16/2011 13:00,3,16,2011,200.45,4,13,50.1125
3/16/2011 13:15,3,16,2011,207.36,4,13,51.84
3/16/2011 13:30,3,16,2011,207.36,4,13,51.84
3/16/2011 13:45,3,16,2011,207.36,4,13,51.84
3/16/2011 14:00,3,16,2011,214.27,4,14,53.5675
3/16/2011 14:15,3,16,2011,207.36,4,14,51.84
3/16/2011 14:30,3,16,2011,207.36,4,14,51.84
3/16/2011 14:45,3,16,2011,214.27,4,14,53.5675
3/16/2011 15:00,3,16,2011,207.36,4,15,51.84
3/16/2011 15:15,3,16,2011,200.45,4,15,50.1125
3/16/2011 15:30,3,16,2011,214.27,4,15,53.5675
3/16/2011 15:45,3,16,2011,207.36,4,15,51.84
3/16/2011 16:00,3,16,2011,207.36,4,16,51.84
3/16/2011 16:15,3,16,2011,200.45,4,16,50.1125
3/16/2011 16:30,3,16,2011,207.36,4,16,51.84
3/16/2011 16:45,3,16,2011,207.36,4,16,51.84
3/16/2011 17:00,3,16,2011,200.45,4,17,50.1125
3/16/2011 17:15,3,16,2011,193.54,4,17,48.385
3/16/2011 17:30,3,16,2011,193.54,4,17,48.385
3/16/2011 17:45,3,16,2011,193.54,4,17,48.385
3/16/2011 18:00,3,16,2011,186.62,4,18,46.655
3/16/2011 18:15,3,16,2011,193.54,4,18,48.385
3/16/2011 18:30,3,16,2011,186.62,4,18,46.655
3/16/2011 18:45,3,16,2011,186.62,4,18,46.655
3/16/2011 19:00,3,16,2011,186.62,4,19,46.655
3/16/2011 19:15,3,16,2011,186.62,4,19,46.655
3/16/2011 19:30,3,16,2011,179.71,4,19,44.9275
3/16/2011 19:45,3,16,2011,186.62,4,19,46.655
